data,regiao,categoria,produto,canal,unidades,preco_unitario,receita,custo,lucro,satisfacao
2025-08-09,Sudeste,Eletrônicos,Monitor Vista,E-commerce,8,1088.98,8711.84,7246.22,1465.62,4.6
2025-08-09,Sudeste,Eletrônicos,Notebook Aura,Loja física,7,1981.17,13868.19,11801.66,2066.53,4.7
2025-08-10,Nordeste,Eletrônicos,Notebook Aura,Loja física,9,2494.25,22448.25,18794.34,3653.91,3.9
2025-08-10,Nordeste,Alimentos,Azeite Oliva,E-commerce,6,44.07,264.42,195.05,69.37,4.6
2025-08-10,Sudeste,Eletrônicos,Tablet Nimbus,Loja física,11,1380.48,15185.28,14881.57,303.71,3.8
2025-08-11,Norte,Esporte e Lazer,Halteres Par,Loja física,3,428.6,1285.8,851.76,434.04,4.9
2025-08-11,Centro-Oeste,Esporte e Lazer,Bicicleta Rota,E-commerce,2,143.5,287.0,168.13,118.87,4.3
2025-08-11,Sudeste,Casa e Decoração,Luminária Sol,Loja física,7,264.36,1850.52,1021.33,829.19,3.9
2025-08-11,Sudeste,Alimentos,Azeite Oliva,E-commerce,4,22.35,89.4,60.76,28.64,3.4
2025-08-11,Nordeste,Casa e Decoração,Luminária Sol,Loja física,2,431.36,862.72,558.71,304.01,2.9
2025-08-11,Nordeste,Vestuário,Jaqueta Norte,Loja física,4,180.48,721.92,350.1,371.82,4.5
2025-08-11,Nordeste,Vestuário,Jaqueta Norte,E-commerce,3,155.91,467.73,246.96,220.77,3.8
2025-08-12,Sudeste,Vestuário,Camiseta Base,Loja física,8,121.09,968.72,530.63,438.09,4.1
2025-08-12,Sudeste,Vestuário,Camiseta Base,Loja física,5,124.25,621.25,294.13,327.12,3.9
2025-08-13,Sudeste,Vestuário,Camiseta Base,E-commerce,4,173.07,692.28,276.89,415.39,3.4
2025-08-13,Sul,Casa e Decoração,Cadeira Foco,Loja física,3,513.97,1541.91,885.49,656.42,3.6
2025-08-13,Sul,Alimentos,Café Serra,E-commerce,6,16.8,100.8,71.74,29.06,4.3
2025-08-13,Nordeste,Eletrônicos,Notebook Aura,E-commerce,3,1049.48,3148.44,2670.37,478.07,3.6
2025-08-13,Nordeste,Alimentos,Azeite Oliva,Loja física,6,52.16,312.96,233.5,79.46,3.5
2025-08-13,Sudeste,Esporte e Lazer,Prancha Maré,E-commerce,6,352.2,2113.2,1329.19,784.01,4.4
2025-08-13,Sul,Esporte e Lazer,Barraca Cume,E-commerce,4,332.18,1328.72,772.86,555.86,4.6
2025-08-13,Nordeste,Casa e Decoração,Luminária Sol,E-commerce,5,352.72,1763.6,923.31,840.29,3.5
2025-08-14,Sudeste,Casa e Decoração,Tapete Onda,E-commerce,7,325.95,2281.65,1230.59,1051.06,3.3
2025-08-14,Sul,Eletrônicos,Tablet Nimbus,Marketplace,2,1930.2,3860.4,3626.72,233.68,3.0
2025-08-14,Sudeste,Vestuário,Tênis Passo,Marketplace,7,105.45,738.15,372.67,365.48,4.0
2025-08-14,Sudeste,Alimentos,Azeite Oliva,E-commerce,10,37.35,373.5,242.52,130.98,3.3
2025-08-15,Nordeste,Esporte e Lazer,Barraca Cume,Marketplace,6,462.06,2772.36,1668.34,1104.02,5.0
2025-08-15,Sul,Alimentos,Chá Manhã,Marketplace,7,56.7,396.9,298.99,97.91,4.4
2025-08-15,Nordeste,Eletrônicos,Monitor Vista,E-commerce,6,1570.08,9420.48,8373.12,1047.36,4.0
2025-08-16,Centro-Oeste,Casa e Decoração,Vaso Raiz,E-commerce,4,434.04,1736.16,1108.99,627.17,3.6
2025-08-16,Sudeste,Vestuário,Camiseta Base,Loja física,13,161.58,2100.54,915.03,1185.51,4.9
2025-08-16,Nordeste,Eletrônicos,Monitor Vista,E-commerce,4,1800.64,7202.56,5385.98,1816.58,4.1
2025-08-17,Sudeste,Eletrônicos,Tablet Nimbus,E-commerce,7,1736.94,12158.58,9690.82,2467.76,3.4
2025-08-17,Centro-Oeste,Esporte e Lazer,Bicicleta Rota,E-commerce,5,317.39,1586.95,1162.47,424.48,3.7
2025-08-17,Centro-Oeste,Casa e Decoração,Luminária Sol,Loja física,3,207.44,622.32,396.67,225.65,3.6
2025-08-18,Centro-Oeste,Esporte e Lazer,Halteres Par,E-commerce,3,365.28,1095.84,670.83,425.01,4.1
2025-08-18,Sul,Esporte e Lazer,Halteres Par,E-commerce,4,477.62,1910.48,1142.89,767.59,4.5
2025-08-18,Sudeste,Eletrônicos,Tablet Nimbus,Loja física,6,1423.21,8539.26,7078.53,1460.73,3.5
2025-08-18,Sudeste,Vestuário,Jaqueta Norte,E-commerce,9,154.85,1393.65,663.77,729.88,4.6
2025-08-18,Nordeste,Esporte e Lazer,Barraca Cume,Marketplace,3,381.28,1143.84,907.57,236.27,4.4
2025-08-19,Nordeste,Casa e Decoração,Cadeira Foco,E-commerce,5,404.79,2023.95,1114.31,909.64,4.0
2025-08-19,Norte,Alimentos,Chá Manhã,E-commerce,5,64.56,322.8,216.22,106.58,4.3
2025-08-19,Sul,Casa e Decoração,Vaso Raiz,E-commerce,1,406.73,406.73,247.66,159.07,3.3
2025-08-19,Sul,Casa e Decoração,Vaso Raiz,E-commerce,6,533.34,3200.04,1604.12,1595.92,4.9
2025-08-20,Sudeste,Esporte e Lazer,Barraca Cume,E-commerce,4,328.15,1312.6,902.74,409.86,3.3
2025-08-20,Nordeste,Esporte e Lazer,Bicicleta Rota,E-commerce,3,616.51,1849.53,1153.37,696.16,3.2
2025-08-21,Sudeste,Alimentos,Azeite Oliva,Loja física,7,50.87,356.09,258.56,97.53,3.8
2025-08-21,Centro-Oeste,Casa e Decoração,Tapete Onda,E-commerce,4,314.64,1258.56,758.79,499.77,3.7
2025-08-21,Norte,Vestuário,Jaqueta Norte,E-commerce,3,92.19,276.57,119.93,156.64,4.1
2025-08-21,Sudeste,Eletrônicos,Monitor Vista,Loja física,9,1657.23,14915.07,12727.96,2187.11,3.4
2025-08-22,Norte,Alimentos,Granola Cheia,E-commerce,6,16.8,100.8,74.31,26.49,5.0
2025-08-22,Centro-Oeste,Eletrônicos,Notebook Aura,Loja física,1,1730.87,1730.87,1451.41,279.46,3.4
2025-08-22,Centro-Oeste,Alimentos,Chá Manhã,Marketplace,6,37.63,225.78,161.14,64.64,4.1
2025-08-22,Centro-Oeste,Casa e Decoração,Cadeira Foco,E-commerce,2,272.2,544.4,339.24,205.16,4.2
2025-08-22,Sudeste,Alimentos,Azeite Oliva,Loja física,6,23.05,138.3,97.19,41.11,2.9
2025-08-23,Centro-Oeste,Vestuário,Jaqueta Norte,Loja física,4,167.59,670.36,389.24,281.12,4.0
2025-08-23,Nordeste,Casa e Decoração,Vaso Raiz,E-commerce,8,519.38,4155.04,2656.4,1498.64,4.5
2025-08-23,Sul,Casa e Decoração,Cadeira Foco,Marketplace,5,522.77,2613.85,1764.96,848.89,4.0
2025-08-23,Sul,Casa e Decoração,Cadeira Foco,Loja física,4,391.1,1564.4,994.83,569.57,4.3
2025-08-23,Centro-Oeste,Esporte e Lazer,Prancha Maré,Marketplace,4,515.54,2062.16,1299.51,762.65,4.7
2025-08-24,Norte,Eletrônicos,Tablet Nimbus,E-commerce,5,2341.23,11706.15,10058.52,1647.63,4.1
2025-08-24,Sudeste,Eletrônicos,Monitor Vista,E-commerce,7,1975.43,13828.01,11733.32,2094.69,2.6
2025-08-24,Norte,Alimentos,Café Serra,Marketplace,6,40.31,241.86,206.92,34.94,4.1
2025-08-24,Sudeste,Esporte e Lazer,Bicicleta Rota,E-commerce,10,368.28,3682.8,2375.34,1307.46,4.0
2025-08-24,Nordeste,Eletrônicos,Tablet Nimbus,Marketplace,9,2156.68,19410.12,17657.26,1752.86,3.7
2025-08-24,Nordeste,Vestuário,Calça Trilha,Loja física,3,383.84,1151.52,621.64,529.88,3.6
2025-08-24,Centro-Oeste,Alimentos,Chá Manhã,Marketplace,5,69.0,345.0,280.28,64.72,3.6
2025-08-24,Sul,Alimentos,Café Serra,Marketplace,7,52.44,367.08,282.41,84.67,3.6
2025-08-25,Sudeste,Alimentos,Chá Manhã,Loja física,6,56.71,340.26,229.15,111.11,3.2
2025-08-25,Sul,Alimentos,Chá Manhã,Marketplace,6,56.55,339.3,286.03,53.27,3.9
2025-08-26,Sul,Vestuário,Tênis Passo,E-commerce,6,192.84,1157.04,628.5,528.54,4.1
2025-08-26,Centro-Oeste,Vestuário,Camiseta Base,E-commerce,3,185.49,556.47,276.42,280.05,3.8
2025-08-26,Sul,Eletrônicos,Fone Pulse,E-commerce,5,1364.47,6822.35,5458.38,1363.97,3.5
2025-08-26,Centro-Oeste,Casa e Decoração,Cadeira Foco,Loja física,2,301.34,602.68,365.93,236.75,4.2
2025-08-26,Sudeste,Vestuário,Jaqueta Norte,Loja física,6,200.61,1203.66,618.74,584.92,3.3
2025-08-26,Sudeste,Eletrônicos,Tablet Nimbus,Loja física,5,1806.66,9033.3,7003.57,2029.73,4.6
2025-08-27,Norte,Esporte e Lazer,Bicicleta Rota,E-commerce,1,388.13,388.13,228.35,159.78,4.0
2025-08-27,Sudeste,Vestuário,Camiseta Base,E-commerce,6,176.04,1056.24,550.76,505.48,4.2
2025-08-27,Sudeste,Esporte e Lazer,Bicicleta Rota,E-commerce,8,554.13,4433.04,2908.07,1524.97,3.3
2025-08-27,Nordeste,Alimentos,Granola Cheia,Loja física,4,47.07,188.28,129.37,58.91,4.5
2025-08-27,Sul,Alimentos,Café Serra,Loja física,5,39.95,199.75,142.45,57.3,3.9
2025-08-27,Sul,Esporte e Lazer,Prancha Maré,Marketplace,3,303.6,910.8,647.76,263.04,4.2
2025-08-27,Centro-Oeste,Esporte e Lazer,Prancha Maré,Marketplace,3,371.93,1115.79,885.34,230.45,4.4
2025-08-27,Sudeste,Vestuário,Calça Trilha,Marketplace,6,243.42,1460.52,917.45,543.07,2.9
2025-08-28,Nordeste,Casa e Decoração,Tapete Onda,Loja física,5,296.2,1481.0,844.37,636.63,4.3
2025-08-28,Sul,Casa e Decoração,Luminária Sol,E-commerce,5,363.13,1815.65,1014.04,801.61,3.9
2025-08-28,Norte,Esporte e Lazer,Barraca Cume,Marketplace,5,361.33,1806.65,1277.93,528.72,4.4
2025-08-28,Sudeste,Eletrônicos,Monitor Vista,E-commerce,4,1653.09,6612.36,5578.76,1033.6,3.2
2025-08-29,Sudeste,Vestuário,Calça Trilha,E-commerce,6,164.52,987.12,463.17,523.95,3.5
2025-08-29,Sul,Alimentos,Granola Cheia,Loja física,5,47.2,236.0,187.06,48.94,3.2
2025-08-29,Sudeste,Esporte e Lazer,Halteres Par,E-commerce,7,382.97,2680.79,1665.01,1015.78,3.7
2025-08-29,Sudeste,Vestuário,Camiseta Base,E-commerce,8,153.09,1224.72,672.91,551.81,3.9
2025-08-29,Nordeste,Casa e Decoração,Luminária Sol,E-commerce,3,214.48,643.44,395.93,247.51,4.5
2025-08-29,Sudeste,Vestuário,Jaqueta Norte,Loja física,7,130.56,913.92,495.88,418.04,4.3
2025-08-29,Sudeste,Alimentos,Chá Manhã,Loja física,6,70.93,425.58,312.98,112.6,4.0
2025-08-30,Sudeste,Alimentos,Café Serra,E-commerce,6,54.68,328.08,233.21,94.87,4.3
2025-08-30,Nordeste,Eletrônicos,Monitor Vista,E-commerce,8,2565.64,20525.12,16479.82,4045.3,4.5
2025-08-31,Nordeste,Esporte e Lazer,Barraca Cume,Loja física,5,532.08,2660.4,1804.02,856.38,3.7
2025-08-31,Nordeste,Esporte e Lazer,Prancha Maré,Marketplace,6,218.63,1311.78,797.94,513.84,4.0
2025-08-31,Centro-Oeste,Eletrônicos,Fone Pulse,Loja física,5,1132.44,5662.2,4949.14,713.06,3.9
2025-08-31,Sul,Casa e Decoração,Tapete Onda,E-commerce,7,307.02,2149.14,1166.51,982.63,5.0
2025-08-31,Nordeste,Alimentos,Granola Cheia,Loja física,8,18.04,144.32,103.46,40.86,3.7
2025-08-31,Sudeste,Casa e Decoração,Tapete Onda,E-commerce,5,131.75,658.75,388.94,269.81,4.1
2025-08-31,Sudeste,Casa e Decoração,Cadeira Foco,Loja física,12,353.34,4240.08,2898.31,1341.77,4.1
2025-08-31,Norte,Eletrônicos,Tablet Nimbus,E-commerce,4,1350.91,5403.64,4732.11,671.53,4.7
2025-08-31,Nordeste,Alimentos,Azeite Oliva,E-commerce,5,70.02,350.1,292.32,57.78,3.9
2025-09-01,Sul,Alimentos,Granola Cheia,Marketplace,2,53.01,106.02,91.9,14.12,3.9
2025-09-01,Norte,Esporte e Lazer,Prancha Maré,E-commerce,1,345.72,345.72,220.71,125.01,3.5
2025-09-01,Sudeste,Casa e Decoração,Cadeira Foco,E-commerce,6,296.63,1779.78,1033.7,746.08,3.6
2025-09-01,Sudeste,Eletrônicos,Notebook Aura,E-commerce,7,1526.55,10685.85,8302.75,2383.1,3.7
2025-09-02,Centro-Oeste,Alimentos,Chá Manhã,E-commerce,1,30.85,30.85,21.26,9.59,3.6
2025-09-02,Centro-Oeste,Casa e Decoração,Cadeira Foco,E-commerce,2,261.51,523.02,289.56,233.46,4.3
2025-09-02,Sudeste,Alimentos,Granola Cheia,E-commerce,10,58.3,583.0,401.17,181.83,4.2
2025-09-02,Nordeste,Alimentos,Chá Manhã,E-commerce,4,42.73,170.92,131.75,39.17,3.9
2025-09-02,Sudeste,Casa e Decoração,Vaso Raiz,E-commerce,5,370.55,1852.75,1033.02,819.73,4.3
2025-09-03,Sudeste,Casa e Decoração,Vaso Raiz,E-commerce,5,205.56,1027.8,591.42,436.38,3.5
2025-09-03,Nordeste,Esporte e Lazer,Halteres Par,E-commerce,4,287.99,1151.96,772.25,379.71,4.4
2025-09-03,Centro-Oeste,Alimentos,Chá Manhã,Loja física,3,38.27,114.81,81.4,33.41,4.2
2025-09-03,Sudeste,Casa e Decoração,Cadeira Foco,E-commerce,6,434.68,2608.08,1439.61,1168.47,4.5
2025-09-03,Sul,Casa e Decoração,Tapete Onda,E-commerce,5,393.35,1966.75,1063.4,903.35,1.9
2025-09-03,Centro-Oeste,Vestuário,Calça Trilha,E-commerce,3,145.68,437.04,217.23,219.81,4.1
2025-09-03,Sul,Alimentos,Chá Manhã,Marketplace,3,55.47,166.41,137.16,29.25,3.2
2025-09-04,Centro-Oeste,Vestuário,Camiseta Base,E-commerce,4,186.54,746.16,416.8,329.36,3.9
2025-09-04,Sul,Eletrônicos,Tablet Nimbus,E-commerce,4,1864.92,7459.68,5748.07,1711.61,3.4
2025-09-04,Sudeste,Alimentos,Azeite Oliva,E-commerce,6,39.66,237.96,160.09,77.87,3.9
2025-09-04,Nordeste,Esporte e Lazer,Prancha Maré,Loja física,4,474.42,1897.68,1206.54,691.14,3.9
2025-09-05,Sul,Vestuário,Camiseta Base,Loja física,2,133.46,266.92,126.01,140.91,3.3
2025-09-05,Centro-Oeste,Casa e Decoração,Luminária Sol,Marketplace,4,186.54,746.16,564.45,181.71,3.5
2025-09-05,Norte,Eletrônicos,Monitor Vista,Loja física,3,1046.35,3139.05,2846.38,292.67,2.2
2025-09-05,Centro-Oeste,Casa e Decoração,Cadeira Foco,Loja física,1,395.06,395.06,265.27,129.79,2.6
2025-09-05,Sul,Vestuário,Camiseta Base,Loja física,4,166.11,664.44,339.58,324.86,
2025-09-05,Sul,Alimentos,Azeite Oliva,Loja física,4,72.62,290.48,203.17,87.31,4.2
2025-09-05,Nordeste,Casa e Decoração,Tapete Onda,Loja física,2,514.58,1029.16,602.99,426.17,3.4
2025-09-06,Sudeste,Casa e Decoração,Luminária Sol,E-commerce,4,315.15,1260.6,744.62,515.98,4.2
2025-09-06,Sul,Vestuário,Tênis Passo,E-commerce,3,212.66,637.98,322.23,315.75,4.7
2025-09-06,Centro-Oeste,Esporte e Lazer,Halteres Par,E-commerce,6,545.27,3271.62,2156.44,1115.18,5.0
2025-09-06,Sudeste,Esporte e Lazer,Halteres Par,E-commerce,7,211.43,1480.01,948.5,531.51,3.0
2025-09-06,Sul,Vestuário,Tênis Passo,Loja física,4,237.06,948.24,483.87,464.37,3.9
2025-09-06,Norte,Esporte e Lazer,Barraca Cume,Loja física,3,152.56,457.68,297.64,160.04,4.1
2025-09-06,Norte,Casa e Decoração,Luminária Sol,Loja física,4,433.14,1732.56,1052.24,680.32,3.7
2025-09-06,Sul,Vestuário,Jaqueta Norte,E-commerce,6,135.0,810.0,440.78,369.22,3.9
2025-09-07,Nordeste,Esporte e Lazer,Barraca Cume,E-commerce,6,450.2,2701.2,1729.3,971.9,4.3
2025-09-07,Nordeste,Alimentos,Granola Cheia,E-commerce,2,40.35,80.7,56.41,24.29,3.7
2025-09-07,Norte,Alimentos,Café Serra,Marketplace,3,46.28,138.84,115.89,22.95,3.4
2025-09-07,Norte,Casa e Decoração,Vaso Raiz,E-commerce,6,401.99,2411.94,1655.35,756.59,3.5
2025-09-08,Centro-Oeste,Esporte e Lazer,Halteres Par,E-commerce,2,648.33,1296.66,861.35,435.31,4.0
2025-09-08,Norte,Casa e Decoração,Vaso Raiz,E-commerce,3,601.68,1805.04,1172.72,632.32,4.0
2025-09-08,Sudeste,Casa e Decoração,Vaso Raiz,E-commerce,4,177.79,711.16,386.45,324.71,3.4
2025-09-08,Centro-Oeste,Alimentos,Azeite Oliva,Loja física,2,52.39,104.78,78.0,26.78,3.4
2025-09-09,Nordeste,Alimentos,Granola Cheia,E-commerce,6,53.93,323.58,216.07,107.51,4.0
2025-09-09,Norte,Esporte e Lazer,Bicicleta Rota,E-commerce,2,620.63,1241.26,915.33,325.93,4.5
2025-09-09,Nordeste,Alimentos,Chá Manhã,E-commerce,2,51.33,102.66,72.73,29.93,3.5
2025-09-09,Sudeste,Eletrônicos,Notebook Aura,Loja física,4,2243.72,8974.88,6495.62,2479.26,2.9
2025-09-10,Sul,Casa e Decoração,Vaso Raiz,Loja física,9,242.15,2179.35,1269.51,909.84,2.0
2025-09-10,Sul,Vestuário,Tênis Passo,Marketplace,4,183.76,735.04,405.4,329.64,3.6
2025-09-10,Sul,Alimentos,Chá Manhã,Marketplace,4,68.28,273.12,222.54,50.58,4.2
2025-09-10,Sudeste,Alimentos,Granola Cheia,E-commerce,5,48.0,240.0,166.64,73.36,3.7
2025-09-10,Sul,Vestuário,Camiseta Base,Loja física,4,55.65,222.6,107.74,114.86,4.4
2025-09-10,Sudeste,Casa e Decoração,Luminária Sol,Loja física,4,306.21,1224.84,813.39,411.45,3.7
2025-09-10,Centro-Oeste,Vestuário,Camiseta Base,Marketplace,2,164.39,328.78,182.09,146.69,4.1
2025-09-10,Sudeste,Eletrônicos,Notebook Aura,E-commerce,6,1828.43,10970.58,9753.84,1216.74,3.6
2025-09-10,Sul,Eletrônicos,Fone Pulse,E-commerce,4,1612.17,6448.68,4702.19,1746.49,3.4
2025-09-11,Sudeste,Vestuário,Calça Trilha,E-commerce,5,183.51,917.55,419.64,497.91,3.9
2025-09-11,Nordeste,Vestuário,Camiseta Base,Loja física,3,158.21,474.63,243.93,230.7,4.6
2025-09-11,Nordeste,Esporte e Lazer,Barraca Cume,E-commerce,5,724.23,3621.15,2199.06,1422.09,3.5
2025-09-11,Centro-Oeste,Casa e Decoração,Cadeira Foco,E-commerce,5,332.96,1664.8,954.0,710.8,4.0
2025-09-11,Sudeste,Casa e Decoração,Tapete Onda,Loja física,4,331.28,1325.12,826.61,498.51,4.1
2025-09-11,Nordeste,Casa e Decoração,Luminária Sol,E-commerce,2,112.0,224.0,132.74,91.26,4.8
2025-09-11,Centro-Oeste,Eletrônicos,Notebook Aura,E-commerce,6,2485.05,14910.3,12496.43,2413.87,4.0
2025-09-12,Norte,Vestuário,Tênis Passo,Marketplace,2,165.88,331.76,187.98,143.78,4.3
2025-09-12,Sul,Vestuário,Jaqueta Norte,Loja física,3,164.19,492.57,238.79,253.78,4.5
2025-09-12,Sudeste,Casa e Decoração,Tapete Onda,Marketplace,9,531.56,4784.04,3432.92,1351.12,4.4
2025-09-12,Norte,Vestuário,Calça Trilha,Loja física,3,97.86,293.58,106.95,186.63,4.8
2025-09-12,Sudeste,Vestuário,Jaqueta Norte,E-commerce,2,122.3,244.6,102.94,141.66,4.7
2025-09-12,Sudeste,Alimentos,Café Serra,E-commerce,3,61.58,184.74,129.98,54.76,3.1
2025-09-12,Sudeste,Esporte e Lazer,Halteres Par,Marketplace,2,448.53,897.06,595.36,301.7,
2025-09-13,Sudeste,Eletrônicos,Monitor Vista,E-commerce,6,1826.09,10956.54,8873.53,2083.01,3.3
2025-09-13,Nordeste,Eletrônicos,Notebook Aura,E-commerce,3,1964.13,5892.39,4489.94,1402.45,3.7
2025-09-13,Sul,Esporte e Lazer,Halteres Par,E-commerce,3,303.06,909.18,474.36,434.82,3.4
2025-09-13,Nordeste,Casa e Decoração,Luminária Sol,Loja física,4,376.45,1505.8,1007.19,498.61,5.0
2025-09-13,Sul,Vestuário,Jaqueta Norte,Loja física,6,209.27,1255.62,768.63,486.99,4.8
2025-09-13,Sudeste,Vestuário,Camiseta Base,E-commerce,6,143.42,860.52,400.15,460.37,3.4
2025-09-13,Nordeste,Casa e Decoração,Luminária Sol,E-commerce,3,378.21,1134.63,738.59,396.04,3.4
2025-09-13,Sudeste,Eletrônicos,Notebook Aura,E-commerce,7,1816.13,12712.91,10646.64,2066.27,2.9
2025-09-14,Sul,Esporte e Lazer,Bicicleta Rota,E-commerce,2,361.84,723.68,432.95,290.73,3.8
2025-09-14,Centro-Oeste,Casa e Decoração,Vaso Raiz,E-commerce,2,175.0,350.0,211.37,138.63,4.2
2025-09-14,Sudeste,Esporte e Lazer,Bicicleta Rota,E-commerce,9,510.86,4597.74,2736.12,1861.62,3.5
2025-09-14,Nordeste,Alimentos,Granola Cheia,Loja física,7,57.88,405.16,322.34,82.82,2.8
2025-09-14,Centro-Oeste,Casa e Decoração,Tapete Onda,E-commerce,5,162.05,810.25,442.19,368.06,3.6
2025-09-14,Sudeste,Alimentos,Granola Cheia,Loja física,4,46.73,186.92,120.3,66.62,3.5
2025-09-14,Centro-Oeste,Casa e Decoração,Luminária Sol,E-commerce,5,292.35,1461.75,910.56,551.19,3.1
2025-09-14,Sudeste,Eletrônicos,Fone Pulse,Loja física,5,1659.82,8299.1,7220.06,1079.04,3.7
2025-09-14,Nordeste,Eletrônicos,Tablet Nimbus,E-commerce,7,1110.31,7772.17,5975.68,1796.49,3.6
2025-09-14,Centro-Oeste,Alimentos,Azeite Oliva,E-commerce,6,28.81,172.86,138.81,34.05,2.9
2025-09-14,Sudeste,Eletrônicos,Monitor Vista,E-commerce,5,2529.34,12646.7,10680.11,1966.59,3.3
2025-09-15,Sudeste,Alimentos,Azeite Oliva,Loja física,7,90.73,635.11,481.72,153.39,3.4
2025-09-15,Nordeste,Vestuário,Jaqueta Norte,E-commerce,4,237.67,950.68,496.67,454.01,2.7
2025-09-15,Norte,Vestuário,Calça Trilha,E-commerce,3,113.55,340.65,127.99,212.66,4.9
2025-09-15,Sudeste,Casa e Decoração,Vaso Raiz,E-commerce,8,352.46,2819.68,1831.1,988.58,4.0
2025-09-15,Nordeste,Casa e Decoração,Cadeira Foco,Marketplace,5,260.03,1300.15,866.81,433.34,4.3
2025-09-16,Sudeste,Eletrônicos,Monitor Vista,E-commerce,8,1822.91,14583.28,11877.13,2706.15,2.9
2025-09-16,Sudeste,Casa e Decoração,Vaso Raiz,Loja física,6,139.74,838.44,514.5,323.94,3.6
2025-09-16,Centro-Oeste,Vestuário,Tênis Passo,Marketplace,5,180.8,904.0,595.14,308.86,4.7
2025-09-16,Nordeste,Alimentos,Granola Cheia,Loja física,1,16.8,16.8,11.76,5.04,3.4
2025-09-16,Norte,Alimentos,Café Serra,E-commerce,1,23.7,23.7,17.32,6.38,3.5
2025-09-16,Sul,Casa e Decoração,Vaso Raiz,E-commerce,3,369.64,1108.92,633.92,475.0,3.5
2025-09-17,Sudeste,Eletrônicos,Fone Pulse,E-commerce,5,1555.83,7779.15,7234.07,545.08,4.2
2025-09-17,Sudeste,Alimentos,Azeite Oliva,Marketplace,6,68.22,409.32,305.69,103.63,2.8
2025-09-17,Sul,Vestuário,Camiseta Base,Marketplace,3,162.09,486.27,303.36,182.91,3.5
2025-09-17,Norte,Vestuário,Jaqueta Norte,Marketplace,2,82.89,165.78,95.67,70.11,4.9
2025-09-17,Centro-Oeste,Vestuário,Calça Trilha,E-commerce,3,142.72,428.16,173.12,255.04,2.9
2025-09-17,Norte,Vestuário,Tênis Passo,E-commerce,6,77.4,464.4,234.63,229.77,3.8
2025-09-18,Sudeste,Alimentos,Chá Manhã,E-commerce,1,22.56,22.56,15.61,6.95,3.8
2025-09-18,Norte,Casa e Decoração,Luminária Sol,E-commerce,3,280.18,840.54,437.7,402.84,3.6
2025-09-18,Centro-Oeste,Alimentos,Azeite Oliva,E-commerce,2,62.15,124.3,99.35,24.95,2.8
2025-09-18,Sul,Eletrônicos,Notebook Aura,E-commerce,5,1840.68,9203.4,7617.56,1585.84,2.7
2025-09-18,Centro-Oeste,Vestuário,Tênis Passo,Loja física,4,117.98,471.92,229.22,242.7,4.1
2025-09-18,Nordeste,Esporte e Lazer,Bicicleta Rota,E-commerce,5,285.29,1426.45,1009.3,417.15,3.4
2025-09-18,Sudeste,Casa e Decoração,Tapete Onda,Loja física,4,222.1,888.4,527.51,360.89,3.7
2025-09-19,Nordeste,Casa e Decoração,Luminária Sol,E-commerce,2,369.18,738.36,451.04,287.32,4.4
2025-09-19,Nordeste,Casa e Decoração,Luminária Sol,Loja física,7,429.18,3004.26,1912.31,1091.95,4.2
2025-09-19,Centro-Oeste,Eletrônicos,Monitor Vista,E-commerce,4,2061.49,8245.96,7497.55,748.41,4.7
2025-09-19,Centro-Oeste,Casa e Decoração,Vaso Raiz,E-commerce,5,311.28,1556.4,845.08,711.32,4.1
2025-09-19,Centro-Oeste,Esporte e Lazer,Prancha Maré,Loja física,4,324.67,1298.68,753.26,545.42,4.3
2025-09-20,Sudeste,Esporte e Lazer,Barraca Cume,E-commerce,7,469.34,3285.38,2075.2,1210.18,3.6
2025-09-20,Norte,Vestuário,Camiseta Base,E-commerce,3,209.89,629.67,390.74,238.93,3.7
2025-09-20,Sudeste,Eletrônicos,Fone Pulse,E-commerce,11,1433.73,15771.03,14843.62,927.41,4.5
2025-09-20,Centro-Oeste,Casa e Decoração,Luminária Sol,Marketplace,5,217.74,1088.7,732.87,355.83,3.9
2025-09-20,Sudeste,Vestuário,Jaqueta Norte,E-commerce,4,233.39,933.56,435.68,497.88,4.1
2025-09-20,Sul,Alimentos,Granola Cheia,Marketplace,8,54.48,435.84,372.15,63.69,4.0
2025-09-21,Nordeste,Esporte e Lazer,Halteres Par,E-commerce,7,246.64,1726.48,1248.84,477.64,4.3
2025-09-21,Sul,Vestuário,Jaqueta Norte,Loja física,6,111.75,670.5,347.24,323.26,4.2
2025-09-21,Norte,Vestuário,Jaqueta Norte,E-commerce,3,158.0,474.0,243.5,230.5,4.0
2025-09-21,Nordeste,Esporte e Lazer,Prancha Maré,E-commerce,4,499.78,1999.12,1284.16,714.96,3.6
2025-09-21,Centro-Oeste,Esporte e Lazer,Bicicleta Rota,E-commerce,2,194.35,388.7,262.39,126.31,4.3
2025-09-21,Sul,Vestuário,Calça Trilha,Loja física,5,153.78,768.9,368.06,400.84,4.4
2025-09-21,Nordeste,Eletrônicos,Notebook Aura,Loja física,5,1970.56,9852.8,8085.33,1767.47,4.0
2025-09-22,Sul,Alimentos,Azeite Oliva,Loja física,5,47.16,235.8,176.56,59.24,3.2
2025-09-22,Nordeste,Vestuário,Tênis Passo,Loja física,3,84.32,252.96,111.26,141.7,4.2
2025-09-22,Nordeste,Eletrônicos,Tablet Nimbus,E-commerce,3,1781.16,5343.48,4468.64,874.84,2.1
